,id,title,abstract,pillar,research_category,truncated,LR,SVC,MLP
2433,pub.1190389124,"Nutritional composition, physicochemical, microbiological, and sensory properties of flavored biofermented camel milk containing chickpea milk","Worldwide, the consumption of plant-based dairy alternatives has increased rapidly due to numerous positive health effects. There is very little information available about the potential use of chickpea seed milk in the manufacture of fermented camel milk (FCM). This study investigated the effect of partial replacement of camel milk (CM) with chickpea milk (ChM) at different concentrations (0%, 25%, 50%, and 75%) as a prebiotic antioxidant on the probiotic viability, nutritional composition, and physicochemical and sensory properties of bio-flavored FCM with date syrup during storage at 4°C up to 21 days. The results obtained showed that replacing CM with ChM caused a decrease in the total solids (TS), fat, and ash contents and an increase in the fiber content of the bio-flavored FCM. The replacement of CM with ChM caused a significant (p ≤ 0.05) decrease in the values of potential of hydrogen (pH), viscosity, and acetaldehyde in the bio-flavored FCM; this decrease was proportional to the increase in the replacement rate. The total phenolic content (TPC), total flavonoids content (TFC), and 2,2-diphenyl-1-picrylhydrazyl (DPPH) inhibition percentage of bio-flavored FCM significantly (p ≤ 0.05) increased with the replacement of CM with ChM. Also, ChM stimulated the growth of probiotic bacteria. The amino acid (AA) content of bio-flavored FCM was enhanced by replacing CM with ChM, where nonessential AA concentrations rose from 5.158 mg/g in control bio-flavored FCM to 54.964 mg/g in bio-flavored FCM + 50% ChM samples, a 50% increase over control bio-flavored FCM. The amount of essential AAs was also higher in the bio-flavored FCM + 50% ChM samples than in the control bio-flavored FCM, rising from 6.198 mg/g in the control bio-flavored FCM to 23.009 mg/g. The sensory evaluation revealed that samples with 50% ChM were preferred by panelists in sensory properties. The results obtained concluded that ChM could replace CM by up to 50% to enhance the quality of bio-flavored FCM and reduce production costs.",PB,End product formulation,True,False,False,True
68,pub.1186953220,Evaluation of Nutri-Score and NewTools-score in a Norwegian setting using a reference standard based on nutrition experts’ ranking of foods’ healthiness,"Background: The Nutri-Score is a color-coded front-of-pack nutrition label that classifies foods and beverages from A (higher nutritional quality) to E (lower nutritional quality). The NewTools-score is an adaptation of the Nutri-Score 2023-version, modified to better align with the Nordic Nutrition Recommendations. Validating nutrient profiling models in different countries is crucial for their reliability and effectiveness in promoting healthier food choices and combating non-communicable diseases.
Objective: This study aimed to assess the convergent validity of the Nutri-Score and the NewTools-score by evaluating their agreement with a reference standard based on rankings of foods' healthiness by Norwegian nutrition experts. Additionally, we examined the consistency among these experts in rating foods' healthiness representative of the Norwegian diet.
Design: Between August and December 2023, 29 nutrition experts completed a web-based questionnaire, scoring 100 foods on a scale from 1 (less healthy) to 6 (very healthy) based on the Norwegian food-based dietary guidelines. Agreement among experts was evaluated using descriptive statistics and Cronbach's alpha. We calculated both Nutri-Score and NewTools-score for all 100 foods and assessed their agreement with the reference standard through cross-classification and score distribution analyses.
Results: The nutrition experts exhibited high agreement in their healthiness ratings of foods representative of the Norwegian diet. The Nutri-Score 2023-version showed good agreement with the experts for most foods, although discrepancies were observed for wholegrain and refined grains, fat content in dairy products, certain fish products, and plant-based dairy and meat substitutes. The NewTools-score displayed overall better agreement with the reference standard for several foods and with fewer discrepancies.
Conclusions: Norwegian nutrition experts showed high agreement in rating the healthiness of foods representative of the Norwegian diet. While the Nutri-Score 2023-version aligned well with experts' ratings, the NewTools-score demonstrated better agreement than Nutri-Score in this Norwegian context, despite some remaining discrepancies.",PB,Health & nutrition,False,False,False,True
80,pub.1195609701,Harmonised assessment of environmental impacts from diets and dietary scenarios: sustainability and protein intake in eleven European countries,"IntroductionImproving human and planetary health is one of the most important challenges of the current century. Demand-side food policy strategies can be implemented to achieve this dual objective. To develop and implement policy measures effectively, it is essential to conduct upfront analyses that demonstrate their potential impact.ObjectiveTo explore the harmonised assessment of environmental impacts of national representative food consumption surveys using the MCRA software, and to demonstrate the framework by assessing the potential environmental impact of food policy strategies that aim to simultaneously improve human and planetary health.MethodsIndividual-level food consumption data from 11 European countries were used to evaluate current diets and the potential impact of demand-side food policy scenarios designed to reflect health and sustainability objectives. Dutch life-cycle assessment data were used to estimate six environmental impact indicators. Food composition data were applied to estimate protein intake. Food consumption, dietary environmental impacts, and protein intake were estimated and modelled using the MCRA (Monte-Carlo Risk Assessment) software for baseline and alternative scenarios.ResultsIn the baseline scenarios, daily average GHG emissions ranged from 4.01 kg CO2-eq per person in Cyprus to 6.30 kg CO2-eq in France. Blue water consumption averaged between 104 L per person per day in the Czech Republic and 256 L in Italy. Across all countries, the environmental impact of diets specific to each country demonstrated potential reductions up to 55% in GHG emissions, land use, blue water consumption, and animal protein, and reductions up to 70% in freshwater and marine eutrophication, acidification, when meat intake was reduced and/or replaced by legumes or meat substitutes. Strategies such as replacing dairy with dairy substitutes, soft drinks with water, and limiting confectionery foods demonstrated less pronounced effects on environmental indicators, with reductions ranging from 1 to 11%. Strategies aimed at increasing fruit and vegetable consumption had adverse environmental effects, increasing environment impacts by up to 7% and blue water consumption by up to 14%.ConclusionUsing the MCRA framework, this study demonstrates that harmonised assessment of current diets and the potential impacts of dietary scenarios can effectively inform policy development. Policies reducing animal food consumption and increasing plant-based intake offer the greatest environmental benefits, particularly when meat is substituted with plant-based alternatives. Implementation of coherent, multi-level policy instruments and tailored country-specific approaches will be essential for achieving both human and planetary health objectives.",CC,Impact assessments,False,False,False,True
2964,pub.1188720931,Generation of bovine iPSCs from fetal fibroblasts for in vitro myogenesis and cultured meat,"Introduction: Emerging biotechnologies are increasingly being explored for food production, including the development of cell-cultivated meat. Conventional approaches typically rely on satellite cell (SC) biopsies, which present challenges in scalability. Bovine induced pluripotent stem cells (biPSCs) represent a promising alternative due to their capacity for self-renewal and developmental plasticity.
Methods: This study utilized both lentiviral (integrating) and episomal (non-integrating) reprogramming strategies to generate biPSCs suitable for myogenic differentiation. Bovine fetal fibroblasts (bFFs) were reprogrammed using episomal vectors pMaster K and pCXB-EBNA1, leading to the emergence of putative iPSC colonies 13 days post-nucleofection. A clonal line, bFF-iPSCs pMK, was selected for further analysis.
Results: The bFF-iPSCs pMK line expressed key pluripotency markers including alkaline phosphatase (AP), OCT4, SOX2, and NANOG, and was stably maintained for over 33 passages, although episomal plasmids remained detectable. in vitro myogenic differentiation was assessed by comparing this line to a previously established lentiviral reprogrammed line (bFF-iPSCs mOSKM). Both lines exhibited downregulation of pluripotency markers and upregulation of the early myogenic marker PAX3. By day 30, the bFF-iPSCs pMK line formed elongated, multinucleated cells characteristic of myotubes and displayed a corresponding gene expression profile.
Discussion: These results provide new insights into bovine in vitro myogenesis and its application in cultured meat production. While promising, the study also highlights the difficulty in achieving complete myogenic differentiation, indicating a need for further optimization of differentiation protocols.",CM,Cell line development ,False,False,False,True
3895,pub.1191677996,An in vitro study exploring the role of mucin in the protein-flavor binding mechanism,"In the mouth, food flavors interact with salivary proteins like mucin, which protects mucosal surfaces and influences the rate of aroma release. The role of mucin in the protein-flavor binding mechanism was evaluated in a model system in vitro using GC-MS. The number of binding sites (n) and binding constants (K) of commercial food protein isolates (PIs) and carbonyl compounds were calculated using Klotz plots. Results suggested a linear relationship between PIs and carbonyl compounds, where K increased with the flavor chain length, and n ranged from n = 0.021 to 7.194. Mucin addition to flavor-protein systems increased flavor binding up to fifteen times. At 0.01(w/v)% mucin, structural changes enhanced flavor binding. At higher mucin levels, further unfolding leads to aggregation, restricting access of the flavor molecules to the binding sites. These results confirmed the role of flavor structural characteristics and mucin on flavor binding, essential for optimal food design.",PB,Ingredient optimisation,False,False,False,True
1882,pub.1195002561,"Plant Proteins as Emulsifiers in the Food Industry: Research Progress, Current Challenges and Future Trends","ABSTRACT The impressive growth in the global market for plant‐based foods has a direct impact on the food industry, requiring greater efforts in product reformulation for the replacement of animal‐based ingredients, including proteins. The replacement of animal‐derived proteins frequently applied as emulsifiers in food formulations, for example, requires efforts to develop new alternatives for efficient emulsification using plant‐derived proteins, especially because these changes can strongly impact food properties (e.g., microstructure, texture, color and flavor). Considering that, in recent years, the interest of food researchers in various types of emulsions produced with plant proteins as emulsifiers has been increasing, as the number of papers published on the subject has tripled. Although many plants have been used as sources of protein emulsifiers, soy proteins are still the most studied ingredients for this purpose. In this context, this review aims to present and discuss different types of emulsions (conventional, Pickering, HIPEs, multiple emulsions and emulsion gels) that use plant proteins as emulsifiers and their possible applications in food. Additionally, the challenges related to such uses are discussed, as are the trends in terms of applications in food products and in vitro digestion.",PB,Ingredient optimisation,False,False,False,True
108,pub.1191284655,Social Interactions for Sustainable Food Choices: Meeting the Target for Meat Intake in the United Kingdom,"Background: Substantial shifts in contemporary diets are needed to halt the growing burden of chronic diseases and the accelerating climate crisis. Achieving this will require strong action and the use of policy instruments that can aid consumers in making the right dietary choices. Real-life evidence on changing dietary behaviors within complex food systems at scale demands resources and research that might not be realistic to acquire or realize.
Objectives: This project applied innovative models to predict the dietary and environmental effects of broad-scale strategies designed to transform dietary behaviors among consumers. Scenarios were numerically simulated using agent-based opinion-dynamics models to evaluate the impact of governmental influence on people's consumption of meat, vegetables, pulses, and meat alternatives.
Methods: We considered the problem of influencing the opinions of a group of agents (representing the UK population) connected in a social network over a sequence of campaigns to achieve convergence to 2 different targets: achieving the UK Climate Change Committee's goal of 35% and 50% average reduction in meat consumption by 2030 and 2050, respectively. The opinion dynamics comprised consumers (i.e., agents), with empirically derived baseline food intake patterns (i.e., initial opinions) and sociodemographic attributes. Changes in environmental impacts following changes in consumption were quantified.
Results: In a scenario of high governmental influence, uniform in the population, achievement of the 35% and 50% meat reduction goals corresponded to ∼5.2 and ∼8.1 y, respectively. As meat consumption reduced, intake of vegetables, pulses, and meat alternatives increased by 84.7%, 108.5%, and 30.8%, respectively (-35% scenario). Greenhouse gas emissions, land use, water use, and scarcity-weighted water were reduced by -23.8%, -20.2%, -0.5%, and -14.5%, respectively (-35% scenario).
Conclusions: The findings of this project provide valuable insights for policymakers and governmental authorities to develop effective influence strategies aimed at promoting healthy and sustainable dietary habits.",CC,Impact assessments,False,False,False,True
1956,pub.1191217756,Plant protein-quercetin complexation in food product development,"The increasing demand for sustainable food ingredients has stimulated research into plant protein modification strategies for product development. Interactions between edible plant proteins and quercetin, mediated by both covalent and non-covalent bonds, significantly influence protein functionality in food formulations. Emerging food processing technologies present promising approaches to enhance these interactions in food matrices; however, understanding their mechanisms remains crucial for industrial applications. This review examines food processing technologies related to plant protein-quercetin interactions, with a focus on molecular mechanisms and functional enhancements in food systems. It analyzes pH-dependent binding mechanisms, structure-function relationships, and processing strategies, including self-assembly, physical treatments, chemical modifications, and polysaccharide incorporation, while evaluating applications in functional food development. Plant protein-quercetin interactions exhibit pH-dependent mechanisms, which determine protein structural modifications and properties in the final products. The effectiveness of these interactions depends on the dietary protein sources due to their unique molecular architectures. Advanced technologies demonstrate complementary effects: physical treatments enhance binding site accessibility, while chemical modifications control conjugation specificity in food ingredients. Polysaccharide incorporation creates hierarchical structures that enhance stability in complex systems. These findings establish a framework for designing targeted modifications and provide insights for developing next-generation functional foods, emphasizing the importance of structure-function relationships in optimizing processing approaches.",PB,Ingredient optimisation,False,False,False,True
2984,pub.1195033972,Paracrine effect of fibroblasts on the proliferation and differentiation of bovine satellite cells in vitro,"The co-culture of fibroblasts and muscle cells is essential for obtaining cultured meat using in vitro techniques. While fibroblasts are known to promote myogenesis through cell-cell interactions, their paracrine effects and associated transcriptomic changes remain unknown. This study aimed to investigate the paracrine effect of fibroblasts on myogenesis, focusing on transcriptome profiling. Muscle satellite cells (isolated enzymatically) and fibroblasts (isolated through the explant culture) were co-cultured in 0.4 μm transwell plates for 5 days of proliferation and 24 and 72 h of differentiation. RNA-Seq and protein analysis (Western Blot, ELISA, immunofluorescence) were used to assess changes in myogenic marker expression. RNA-Seq revealed changes in many genes involved in myogenesis, such as upregulation of EGR1, IL6, and SOCS3 and downregulation of ITGA7. ELISA showed significantly higher MyHC levels at the proliferation stage in the co-culture group (p = 0.0183), with no significant differences at differentiation stages. To summarize, fibroblasts promote early myogenic differentiation and could modulate the extent of myogenic differentiation.",CM,Bioprocess design,False,False,False,True
4303,pub.1195363103,"Pedoclimatic, knowledge and management factors drive European soybean and faba bean yields","The low usage of grain legumes in European cropping systems is often attributed to yield gaps due to limiting pedoclimatic conditions, sub-optimal management practices, and farmers’ limited experience and knowledge in growing these crops. The relative contributions of these factors to current grain legume yield gaps at European scale and, in particular, the difference between yields achieved by experienced farmers and those achieved by novices remain unknown. We therefore explored the relationship between yields and these different factors, to identify areas where farmers require more support to close the yield gaps in grain legume production. To this purpose, we conducted a large-scale online farmer survey in nine European countries with a focus on soybean and faba bean. For both crops, classification and regression tree analysis identified country of production as the primary explanatory variable of yield variation and confirmed the hypothesis that greater experience and knowledge is associated with higher yields. However, the effect of several factors differed between the crops, showing the need for legume-specific strategies. Experience and knowledge were particularly important for soybean, although also relevant for faba bean in low-yielding environments. Other important factors identified to determine yield for soybean included farm specialization, agroclimatic zone, the number of years growing grain legumes and the size of farmland, while for faba bean these important factors were pest management and perceived soil fertility. Farmers highlighted drought, weed infestation, and soil characteristics as having critical impacts on yields for both crops, as well as inoculation and irrigation for soybean. Both soybean and faba bean growers emphasized the need for more information on plant protection and cultivar selection. The results indicate the potential to increase legume yields by supporting farmers in the first years of growing grain legumes, especially for crops that have a shorter history in Europe such as soybean.",PB,Crop development ,False,False,False,True
2257,pub.1189979902,High internal phase emulsions stabilized by yellow mustard seeds protein–chitosan/chitosan oligosaccharide conjugates via Maillard reaction: Characterization and application as mayonnaise replacers,"Plant protein-polysaccharide-stabilized high internal phase emulsions (HIPEs) are of great interest in the food industry. In this study, yellow mustard seed protein (YMP) - chitosan (CS)/chitosan oligosaccharide (COS) Maillard conjugates were employed to prepare HIPEs as mayonnaise replacers. The conjugates formation was confirmed by UV-absorbance at 294/420 nm and SDS-PAGE. The fluorescence peak of conjugates was shifted from 328 nm to 329–338 nm, and FTIR revealed the unfolding structure of YMP. The three contact angles of COS groups increased from 65.1° to 76.8° with improved protein ratios, whereas CS conjugates decreased from 88.1° to 81.7°. The protein adsorption rate peaked was 76.4 % when the ratio of YMP:CS at 1:1. Fluorescence microscope observation revealed tightly spherical droplets, and the droplets size was from 33.8 to 177.6 μm. All HIPEs displayed excellent thermal stability without phase separation, but freeze-thaw stability with a loss rate of 56.9 %–80.5 %. Rheological investigations demonstrated HIPEs exhibited shear-thinning behavior with solid-like properties (G'>G″) and structural recovery ability. The HIPEs complied with IDDSI Level 4–5 standards. The ratio of YMP and CS at 3:1 of HIPEs showed the resemblance to commercial mayonnaise according to the evaluations of color, extrudability, shape retention, and spread ability. The COS-based HIPEs were suitable for dispersible condiments, while CS-based HIPEs serve spreadable applications.",PB,End product formulation,False,False,False,True
1263,pub.1193462342,"Effect of watermelon pomace on physicochemical, textural, and antioxidant properties of vegan jellies","Considerable attention has recently been paid to the consumer demand for healthy, fortified, and vegan products. Moreover, there has been increasing interest in the reuse of food processing by-products in order to reduce the environmental impact and simultaneously valorize waste through its conversion into value-added products. In the present study, the appropriate degree of grinding the pomace from yellow watermelon cv. Janosik was based primarily selected based on the water-binding capacity (WBC) and cation exchange capacity, as these parameters are indicative of the pomace’s functionality in food applications. Next, the basic chemical composition of powdered pomace, i.e. the content of fiber, fat, protein, vitamin C, total phenolic compounds, flavonoids, and anthocyanins and antioxidant activity, were determined. The next stage of the study consisted in preparation of jelly candies supplemented with different concentrations of powdered pomace (20, 35, and 50%), citric acid (0.75 and 1%), and agar (0.5 and 1%) and assessment of their physicochemical and textural properties. The pomace was obtained from whole yellow watermelon fruits (cv. “Janosik”) that were pressed without prior peeling, meaning the material included both the edible flesh and parts of the rind. The results showed that the increase in the concentration of the powdered additive was accompanied by a decrease in the moisture content and water activity of the jellies and an increase in their pH value. Additionally, the jellies became lighter and more yellowish, as indicated by increasing values of the L* and b* parameters. In turn, textural analysis showed a significant (p < 0.05) increase in hardness, gumminess, and chewiness of the jellies with increasing concentrations of powdered pomace, citric acid, and agar. For example, hardness increased from 1598 N in the lowest supplementation (sample JC1) to 6984 N in the highest (sample JC12), gumminess from 904 to 2697 g, and chewiness from 41.7 to 122.6 N mm.",PB,End product formulation,False,False,False,True
2470,pub.1193597030,Fungal fermentation: The blueprint for transforming industrial side streams and residues,"The escalating generation of industrial side streams and organic residues presents both a challenge and an opportunity for sustainable biotechnological solutions. Filamentous fungi, with their metabolic versatility and ability to secrete a wide spectrum of enzymes, have emerged as promising agents for transforming diverse waste substrates into high-value products within the biorefinery concept. This review explores the multifaceted applications of fungal fermentation (submerged, solid-state, and sequential) for valorizing agri-food, lignocellulosic, and marine residues into mycoproteins, enzymes, biochemicals, biomaterials, and agricultural applications. Emphasis is placed on the scalability, functional diversity, nutritional potential, and environmental relevance of fungal-derived products, particularly in addressing global protein demand, chemicals, materials and sustainable biomanufacturing. Furthermore, challenges, substrate heterogeneity, safety concerns, and emerging tools, such as AI and multi-omics, are discussed in the context of process optimization and regulatory acceptance. This paper highlights fungal fermentation as a pivotal biotechnology tool in advancing circular bioeconomy goals by contributing to sustainable food production, resource recovery, and the development of novel compounds of interest.",F,Feedstocks,False,False,False,True
770,pub.1193718540,Exploring barriers and enablers of non-animal protein consumption in UK families: a mixed methods study,"Reducing animal-based food consumption can lower global greenhouse gas emissions and the risk of noncommunicable diseases (1) . Previous research has primarily explored adults’ adoption of non-animal proteins (e.g. legumes, mycoprotein/Quorn, plant-based meat alternatives, tofu) (2) , often without considering the factors that influence their consumption within families. This is key because parents typically purchase and prepare food for themselves and for their children. This sequential mixed methods study explored the enablers, barriers and strategies to increase non-animal protein intake among UK families.  We recruited UK parents of children aged 6 months to 16 years. In Study 1 (n=32; 78% White British, 78% mothers), qualitative data were collected via seven online focus groups, recruited through social media and diverse community advertisements. Focus groups explored factors influencing family consumption of non-animal proteins, and attitudes towards increasing consumption. Data were analysed using Framework Analysis in NVivo and informed a large online questionnaire (hosted in Qualtrics). In Study 2, 1,016 parents (80.2% White British, 53.5% mothers) were recruited via Prolific (online platform) and community advertisements. Measures included parent and family socio-demographics; family protein consumption frequency (via food frequency questionnaire); diets followed; parental perceptions about six non-animal proteins (nutrient composition, quality, satiation, processing, artificialness and healthiness); and barriers, enablers and strategies to increasing non-animal protein consumption among families. Descriptive analyses were conducted. Parents in Study 1 (focus groups) followed predominantly omnivore (56%) diets, with fewer following flexitarian (19%), pescetarian (13%), vegetarian (9%) and vegan (3%) diets. Qualitative data suggested that cost, taste, processing, protein quality, nutrient content, and healthiness of animal and non-animal proteins influenced parents’ decisions. Most parents preferred their family to eat the same meals together. As a result, convenience in meal preparation, along with their child’s preferences and level of fussiness, strongly influenced the family’s non-animal protein consumption. Most parents in Study 2 (online survey) followed an omnivore (81.5%) diet, with flexitarian (9.1%), pescetarian (1.4%), vegetarian (5.5%) and vegan (1.6%) diets being less common. On average, families consumed non-animal proteins 1.25 (±1.43) times per day, with vegetarian (2.69/day±1.75) and vegan (2.95/day±1.60) parents reporting higher frequency of consumption than omnivore (1.05/day±1.07), pescetarian (1.45/day±0.62) and flexitarian (1.62/day±1.68) parents. A larger proportion of parents perceived legumes and pulses to be a high quality source of protein (85%), compared to tofu (50%), vegetable-based products (50%), mycoprotein (45%), wheat-based products (42%) and plant-based meat alternatives (39%). Findings highlight convenience and ability to incorporate within family meals as key factors influencing non-animal protein intake among families. Cost, taste, processing, protein quality, nutrients, and healthiness also shape parental willingness to introduce to their families, however perceptions vary by protein source. These insights can inform strategies (e.g. educational tools and product development) to support greater acceptance and consumption of non-animal proteins in families.",CC,Consumer & market research,True,False,False,True
2482,pub.1184369603,In vitro digestibility of bioprocessed brewer’s spent yeast: Demonstrating protein quality and gut microbiome modulation potential,"With an ever-increasing global population and dwindling natural resources, a shift towards more sustainable food systems is required. Important aspects to aid in this transition are the reduction of food waste, and a movement towards non-animal protein sources. Brewers spent yeast (BSY) is an abundant by-product of the brewing industry, which is generally regarded as waste, despite its high nutritional value. Previous work has shown that fermentation of BSY with Lactobacillus amylovorus FST 2.11 resulted in changes in composition, functionality, and improved palatability of the processed raw material (PBSY). In this study, in vitro protein digestibility, amino acid bioaccessability, and protein quality of PBSY was explored using the static INFOGEST in vitro model. In vitro protein digestibility of PBSY (73.0 %) was almost two-fold higher than that of CBSY (40.0 %), while PBSY also displayed significantly higher in vitro bioaccessability values for all essential amino acids, except for tryptophan. Investigation of protein quality using the digestible indispensable amino acid score (DIAAS) values and the FAO recommended amino acid scoring pattern for individuals >3 years old showed that the protein quality for CBSY was low (DIAAS of 17.0 %), while PBSY was considered to be of ""good"" protein quality (DIAAS of 98.2 %). Investigation of the modulation potential of PBSY on the gut microbiome using an in vitro colon model system showed an increase in gut microbiome α-diversity indices and an abundance of beneficial Mediterranean diet-responsive taxa after 24 h. Overall, this study highlights the potential of BSY as raw material for the production of a high-quality food ingredient with potential prebiotic effects, aiding in the reduction food waste and supporting global food systems.",F,Health & nutrition,False,False,False,True
1916,pub.1194451643,"Beyond hummus—an up-to-date scientific review of chickpeas, health, and environmental impact","Chickpeas (Cicer arietinum L.), form part of the pulses group and have been cultivated and consumed for many years, providing beneficial nutritional properties, whilst also being considered as sustainable foods. The global market for chickpeas is expected to continue growing because of increased consumer acceptability and growing needs for foods that support nutritional health and demand for alternative plant-based protein sources. Furthermore, these crops contribute to nitrogen fixation in soils and are therefore utilized for crop rotation systems, important in today’s need to cope with sustainability demands. Food security is a major concern, with increasing pressure to supply affordable, accessible and nutritious foods to the world’s growing population. On the other hand, challenges for chickpea consumption exist and may be in part explained by various sociocultural and economic factors, such as lack of knowledge and long preparation times, as well as the current global nutrition transition marked by increasing fast food availability and preferences. Crops like chickpeas therefore have an important role in addressing many Sustainable Development Goals (SDGs) including SDG 2 (Zero Hunger) and SDG 13 (Climate Action). Chickpeas’ nutritional profile includes protein quality, fiber, micronutrients and bioactive compound content. Antinutrients are also present, reducing nutrient bioavailability and provoking digestive health issues with some allergenic potential also observed. Mitigation techniques range from pre-cooking methods such as soaking and dehulling, as well as various cooking processes and fermentation. The latter process has been shown to improve probiotic activity and reduce phytate levels, in particular. The aim of this review is therefore to re-examine the nutritional profile for the two main chickpea types, the ‘kabuli’ and ‘desi’ types, the limitations of the antinutritional factors present, and explore techniques to mitigate these compounds. Socio-cultural and economic limitations faced by farmers will be addressed, a concern since it could further exacerbate poverty and food insecurity. Successful strategies that have improved yields will also be presented. The review will therefore present the integration of nutritional health with environmental considerations so as to deliver an updated picture for the chickpea crop and provide actionable recommendations to address the growing global population’s future needs.",PB,Ingredient optimisation,False,False,False,True
4449,pub.1186080441,Potential of electrodialysis for the removal of antinutrients and minerals from plant-based ingredients,"This study investigates the effects of electrodialysis (ED) of a 3.5% (w/v) pea protein solution on the changes in physicochemical properties, mineral profile, phytic acid, and polyphenol content. During 120 min of ED process, the electrical conductivity decreased by 62.2%, and the pH dropped from 7.04 to 5.37. Significant demineralisation was observed, with potassium, calcium, and sodium being the most reduced by 88.7%, 79.1%, and 61.4%, respectively. The produced demineralized powders showed a reduction of ash content up to 52%, with a consequent increase in protein content from 69.5 ± 0.35% to 83.5 ± 0.42 % (w/w). Phytic acid content decreased by 43.2%, from 1790 ± 112 to 1017 ± 41.1 (mg/100 g), following a second-order kinetic; similar kinetics were observed for polyphenol content that was reduced by 60.5%, leading to lighter and less reddish pea protein-based ingredients. These findings demonstrate that ED is an effective method for improving pea protein ingredients by reducing antinutritional factors and enhancing visual quality.",PB,Ingredient optimisation,False,False,False,True
3014,pub.1196356120,Consumers' valuation for cultured meat: A multi‐city choice experiment in China,"Abstract Despite the rising interest in cultured meat, there remains scant information on whether consumers would value it. This study evaluated consumers' willingness‐to‐pay (WTP) for cultured chicken and examined how information affects WTP. Using a choice experiment with a total of 571 samples, the results found that consumers are unwilling to pay a premium price for cultured chicken. The provision of information significantly enhances consumers' WTP, resulting in an increase of 8.66RBM/500 g for cultured chicken. Consumers who are younger, males, have higher environmental awareness, and exhibit lower levels of new food neophobia are willing to pay more for cultured meat.",CM,Consumer & market research,False,False,False,True
347,pub.1196407677,Evaluating Konjac glucomannan as an effective methylcellulose alternative in plant-based burger patties,"This study investigates konjac glucomannan (KGM) as a more natural substitute to methylcellulose (MC) in plant-based burger patties (PBPs). The novelty lies in the in-situ deacetylation of KGM during PBP production, allowing the use of a natural polysaccharide while achieving MC-like texture in PBPs. Model PBP formulations containing KGM (1–4%, w/w) and various salts (Ca(OH)₂, Na₂CO₃, CaCl₂) were compared to commercial MC-containing counterparts through texture analysis, microstructural imaging, sensory evaluation, and cooking loss measurements. The optimal texture was obtained with 2% KGM and 0.5% Ca(OH)₂, where KGM was highly deacetylated, which may promote interactions with other macromolecules. Microstructural analysis revealed micropores in the hardest KGM-based PBPs, resembling those in MC-containing samples, suggesting the formation of a three-dimensional network possibly contributing to improved texture. Sensory evaluation correlated strongly with instrumental texture measurements, further confirming KGM’s effectiveness. Despite differing molecular mechanisms, KGM (2%) with the addition of salts replicated the textural properties of MC (2%). These findings demonstrate that in-situ deacetylated KGM is a promising natural alternative for enhancing the texture of plant-based meat analogues, offering a natural substitute for MC without compromising quality.",PB,End product formulation,False,False,False,True
1698,pub.1191205854,Climate change and the antinutrient–antioxidant puzzle in common bean seeds,"Non-proteinaceous and proteinaceous antinutrients in common bean (Phaseolus vulgaris L.) seeds can negatively affect human nutrition by reducing mineral bioavailability and impairing protein digestibility during digestion, respectively. However, many of these compounds also possess strong antioxidant properties that can help protect the plant from oxidative stress. While strategies to reduce antinutrient levels have been proposed to enhance the nutritional value of beans, less attention has been given to their potential protective functions, particularly under abiotic stress conditions. In the context of ongoing global climate change - marked by more frequent and prolonged drought and heat stress - there is a significant research gap concerning the influence of these environmental stresses on the accumulation and function of seed antinutrients in common beans. This perspective paper reviews current knowledge on the production of antioxidative antinutrients in response to abiotic stress and highlights the dual role of these compounds. It also outlines key research directions needed to better understand how climate-induced stress may alter antinutrient levels, and the implications this may have for both human nutrition and plant resilience. © 2025 The Author(s). Journal of the Science of Food and Agriculture published by John Wiley & Sons Ltd on behalf of Society of Chemical Industry.",PB,Crop development ,False,False,False,True
2431,pub.1185804121,Signs of Change: Estimating the Impact of Animal Cruelty Billboards on Plant-Based and Dairy Milk Consumption in the UK,"We present a field experiment to evaluate a social marketing campaign encouraging people to try plant-based milk. We ran six anti-dairy billboards for one month in a city in the UK. The billboards featured a photo of a suffering dairy cow, a link to a website with information about dairy cow suffering, and an appeal to try plant-based milk. To estimate the impact of the billboards on plant-based and dairy milk consumption, we triangulated three novel data collection methods. First, we compared changes in regional vs. nationwide sales data from two plant-based milk companies. Second, we evaluated the proportion of dairy-free orders from six cafes in the city where we ran the billboards (‘Billboard City’) before, during, and after the campaign. Third, we compared changes in the proportion of household waste representing plant-based or dairy milk in the Billboard City vs. another UK city with no intervention (‘Control City’). Although descriptively, our results appear to be in line with some positive impact of the billboards, ultimately the study design and data were too limited to support a general claim about the impact of the billboard campaign. There were logistical challenges with each data source, as well as too many extraneous factors for the design to account for adequately. We discuss the challenges of field research, the strengths and weaknesses of each novel data collection method, and present considerations for future research.",PB,Consumer & market research,False,False,False,True
